web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681669725-1844","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente SONY MHC-V13 150 Watts Negro Torre de Sonido","https://www.ktronix.com/minicomponente-sony-mhc-v13-150-watts-negro-torre-sonido/p/4548736108233","","Minicomponente SONY MHC-V13 150 Watts Negro Torre de Sonido","$999.900
                                            Hoy","Graves de larga distancia gracias a Jet Bass Booster","4.6","24 Opiniones","/medias/4548736108233-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTM0fGltYWdlL2pwZWd8aW1hZ2VzL2g3OS9oOTAvMTA3NzM0NzIwMTg0NjIuanBnfDY0NTA0ZjE3NzM3N2NiZmQ5YmI0OGYxZTJkZjg3YWM5YmNjNmZkYWY2ZWEwODM5NDAyMjU4NWI0MGZjODk3MGE"
"1681669730-1845","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido LG S65Q Negro","https://www.ktronix.com/barra-sonido-lg-s65q-negro/p/8806091725028","","Barra de Sonido LG S65Q Negro","$1.199.900
                                            Hoy","DTS VirtualX: te envuelve en las películas","4.7","3 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091725028-001.jpg?context=bWFzdGVyfGltYWdlc3w5NTl8aW1hZ2UvanBlZ3xoOTgvaDg0LzEzNDc5OTQ4NTE3NDA2LzYwV3g2MEhfbWFzdGVyL2hvdGZvbGRlci90cmFuc2Zlci9pbmNvbWluZy9kZXBvc2l0L2h5YnJpcy1pbnRlcmZhY2VzL0lOL21lZGlhL3Byb2R1Y3QvODgwNjA5MTcyNTAyOF8wMDEuanBnfDM0NjY1OGYyZjZiMjU0ZmQ5MGMyNzliYmIxNjYzOTU1ODA5M2MwM2NkNmNiMzI4YjMxNmU4NGFlMjkyYzE0NWE"
"1681669734-1846","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente LG CJ44 480 Watts Negro Equipo de Sonido","https://www.ktronix.com/minicomponente-lg-cj44-480-watts-negro-equipo-sonido/p/8806084321121","","Minicomponente LG CJ44 480 Watts Negro Equipo de Sonido","$699.900
                                            Hoy","Multi Bluetooth: vincula 2 dispositivos al mismo tiempo","4.8","178 Opiniones","/medias/8806084321121-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMzc2fGltYWdlL2pwZWd8aW1hZ2VzL2hjOS9oYTYvODk2OTQ2NTg1NjAzMC5qcGd8OWQxM2NlNzIxYmZhM2RlMzgxMjQ3ZWY2ZjI4Mjc5MDg4MmE2YjNmOGU3YzlkNmY5MTA5MTEwMGUxYTBjMjRiYg"
"1681669739-1847","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante KALLEY K-SPK30BL2 Negro","https://www.ktronix.com/parlante-kalley-k-spk30bl2-negro/p/7705946643108","","Parlante KALLEY K-SPK30BL2 Negro","$219.900
                                            Hoy","Disfruta de tu música favorita: Bluetooth, entrada USB y entrada Auxiliar (RCA)","4.8","162 Opiniones","/medias/7705946643108-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNzM0fGltYWdlL2pwZWd8aW1hZ2VzL2g1MC9oMDUvOTM4NDYxMDQ5NjU0Mi5qcGd8MGY2ZjA4NTE0YmNkNmFhMTI5OWIzNzdjNDFhN2ExZTZhODYwZDZhM2FhM2JiMGRlYTViY2MyMzBkZDE5Zjk4MA"
"1681669744-1848","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido TCL S522W Negro","https://www.ktronix.com/barra-sonido-tcl-s522w-negro/p/6921732887124","","Barra de Sonido TCL S522W Negro","$439.900
                                            Hoy","Subwoofer inalámbrico para disfrutar graves mas potentes","4.7","3 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6921732887124-001.jpg?context=bWFzdGVyfGltYWdlc3w4NDh8aW1hZ2UvanBlZ3xoNzQvaGJiLzEzNTcxNTYyMTQzNzc0LzYwV3g2MEhfbWFzdGVyL2hvdGZvbGRlci90cmFuc2Zlci9pbmNvbWluZy9kZXBvc2l0L2h5YnJpcy1pbnRlcmZhY2VzL0lOL21lZGlhL3Byb2R1Y3QvNjkyMTczMjg4NzEyNF8wMDEuanBnfGU2ODkxOTc4MGQ3MTY0YjdmYzE1ZTIxYjU0MzA5ZTRkMjc3ZWZkYTg3ODhlZjljMmIxZmIzMDY1Mzk2Njc4M2I"
"1681669749-1849","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente SONY MHC-V02 80 Watts Negro Torre de Sonido","https://www.ktronix.com/minicomponente-sony-mhc-v02-80-watts-negro-torre-sonido/p/4548736090811","","Minicomponente SONY MHC-V02 80 Watts Negro Torre de Sonido","$699.900
                                            Hoy","Equipo con parlante integrado en un solo cuerpo","4.7","92 Opiniones","/medias/4548736090811-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMzU4fGltYWdlL2pwZWd8aW1hZ2VzL2g3Ny9oMmUvMTA3NzM0NzczMjY4NzguanBnfGM4M2I4ODRmYzM1NjAzYjQ1YTBjZThmZjcyYjE2MWIzZmE2OTQ1YzBiMWQ1ZTFhZTg5ZjQwMTI5NTM3MjE4NWM"
"1681669754-1850","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Subwoofer BOSE Module 700 Negro","https://www.ktronix.com/subwoofer-bose-module-700-negro/p/017817789592","","Subwoofer BOSE Module 700 Negro","$4.099.900
                                            Hoy","Conexión inalámbrica a la barra de sonido","4.9","19 Opiniones","/medias/017817789592-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzODg2fGltYWdlL3BuZ3xpbWFnZXMvaDk0L2hiZC85MTE5MTc0ODg1NDA2LnBuZ3wyYjk2MDIzNzIwYjVlNTdmNjFkMWVmYmRlNWE0MjU2ZTRhM2QwNjQ4Y2I3NjkzMGM2YzJiZDgzZjA1YjBjZWY2"
"1681669760-1851","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Subwoofer SONOS Sub Negro","https://www.ktronix.com/subwoofer-sonos-sub-negro/p/840136800132","","Subwoofer SONOS Sub Negro","$4.099.900
                                            Hoy","Subwoofer inalhámbrico para graves profundos.","5.0","17 Opiniones","/medias/840136800132-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjAyfGltYWdlL2pwZWd8aW1hZ2VzL2hlOC9oODAvOTU2NTkzNDI4ODkyNi5qcGd8MWE2ZWNlZWY2ZWM0MmUyOGFjODZmYjY2NTdmMTAwMmNiOTI4YTZiYWU4ZWEwMGU1MzM3NTBjMWFhNThiYTA1Nw"
"1681669765-1852","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido SAMSUNG HW-Q800B/ZL Negro","https://www.ktronix.com/barra-sonido-samsung-hw-q800b-zl-negro/p/8806094219043","","Barra de Sonido SAMSUNG HW-Q800B/ZL Negro","$2.299.900
                                            Hoy","Incluye puerto optico: Audio de alta calidad","5.0","2 Opiniones","/medias/8806094219043-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTMxfGltYWdlL2pwZWd8aDM3L2g3ZS8xMzM0OTM5OTkyMDY3MC84ODA2MDk0MjE5MDQzXzAwMV82MFd4NjBIfDdlZmZlMDA0NjFmNThkYzA1NTkzZDMyNzJjNDg2NGNhZGQyMTM1MjI1MGE5ZDM3MzBkNGNhNWE5NjUxNjhkYmQ"
"1681669770-1853","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido LG SQC2 Negro","https://www.ktronix.com/barra-sonido-lg-sqc2-negro/p/8806091931719","","Barra de Sonido LG SQC2 Negro","$699.900
                                            Hoy","Subwoofer Inalámbrico: Con bajos increíbles y sin cables","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091931719-001.jpg?context=bWFzdGVyfGltYWdlc3w3OTJ8aW1hZ2UvanBlZ3xoZDcvaDQ1LzEzNzI3NDE5OTkwMDQ2LzYwV3g2MEhfbWFzdGVyL2hvdGZvbGRlci90cmFuc2Zlci9pbmNvbWluZy9kZXBvc2l0L2h5YnJpcy1pbnRlcmZhY2VzL0lOL21lZGlhL3Byb2R1Y3QvODgwNjA5MTkzMTcxOV8wMDEuanBnfDA3NGU2MmI5OWM5NjE2MmFiMjY4MDg3YjNlZTViZDQyNDkyMmM4NGI4N2M1Y2JjYmMxMDgxYWZjZWU5MjVhNTk"
"1681669774-1854","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente PANASONIC AKX730 2000 Watts Negro Equipo de Sonido","https://www.ktronix.com/minicomponente-panasonic-akx730-2000-watts-negro-equipo-sonido/p/885170372054","","Minicomponente PANASONIC AKX730 2000 Watts Negro Equipo de Sonido","$999.900
                                            Hoy","Super Woofer de 20 cm: Bajos potentes y sonido claro","4.5","29 Opiniones","/medias/885170372054-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTMzfGltYWdlL2pwZWd8aW1hZ2VzL2hjMi9oZTgvOTcyNDIwNjI4NDgzMC5qcGd8MjdiMTRkMjgzMDY1ZTE5NTE3MDAwODBhYzE5MGZiNzc2ZjFhNDMxNzlmZGU3NTMzOTE0YmVjZjE0MDBiNWExYw"
"1681669779-1855","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido SAMSUNG HW-Q600B/ZL Negro","https://www.ktronix.com/barra-sonido-samsung-hw-q600b-zl-negro/p/8806094194609","","Barra de Sonido SAMSUNG HW-Q600B/ZL Negro","$1.399.900
                                            Hoy","Sonido envolvente e inmersivo de alta calidad","4.9","7 Opiniones","/medias/8806094194609-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNTAwfGltYWdlL2pwZWd8aDkyL2g1ZS8xMzQxMzQ3ODA3MjM1MC84ODA2MDk0MTk0NjA5XzAwMV82MFd4NjBIfGM4OTY5MjgxNjVkMjIwYjA1ZGY0NDkxMzU0OTkyMzg4NmE4OTIzZTlkOTcxMTJlZDRjMmQ1NjFiZDdkODIwZjI"
"1681669784-1856","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente PANASONIC AKX320 450 Watts Negro Equipo de Sonido","https://www.ktronix.com/minicomponente-panasonic-akx320-450-watts-negro-equipo-sonido/p/885170354319","","Minicomponente PANASONIC AKX320 450 Watts Negro Equipo de Sonido","$499.900
                                            Hoy","Amplificador digital de 2 canales, sonido claro y dinámico","4.9","74 Opiniones","/medias/885170354319-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMTU2fGltYWdlL2pwZWd8aW1hZ2VzL2hhMi9oZWEvOTEwNzA3NDEyMTc1OC5qcGd8YzQ0NDJlOTUxMThlNjMwNjAzNDIwNmJhNmU4NmMzMWI4NWQ2NWM1ODlmZGMzZWVmZTVjZmI1NGM3OGEyNmViNw"
"1681669789-1857","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente PANASONIC AKX110 300 Watts Negro Equipo de Sonido","https://www.ktronix.com/minicomponente-panasonic-akx110-300-watts-negro-equipo-sonido/p/885170338036","","Minicomponente PANASONIC AKX110 300 Watts Negro Equipo de Sonido","$449.900
                                            Hoy","Sonido claro y potente Amplio woofer de 13cm","4.8","265 Opiniones","/medias/885170338036-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w4NDF8aW1hZ2UvanBlZ3xpbWFnZXMvaDcyL2gzMy85MDY3NjExNTUzODIyLmpwZ3xiN2ZkYzlmODhmYTI5MzRmZWY0YmMwZWMxZGUyN2VkYTNjNTVhNGQ2MzIyNGFlYTFhZDIwZjg2YmIzZWZiNThm"
"1681669794-1858","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante KALLEY K-BSK60W Negro","https://www.ktronix.com/parlante-kalley-k-bsk60w-negro/p/7705946869812","","Parlante KALLEY K-BSK60W Negro","$389.900
                                            Hoy","Doble woofer 6.5"", para una mejor experiencia de sonido.","4.6","5 Opiniones","/medias/7705946869812-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODkyfGltYWdlL2pwZWd8aW1hZ2VzL2gxYy9oMjkvMTE1MjQzNDY4MzkwNzAuanBnfDEyZmM4YTFhMmQxZWYwZTE4ZGQ2NGNhMDM1NDI5YWUyOWU3YWE3MWEwMzgyYTM5YzlhMDI4ZjExMjRkMDBmYTU"
"1681669798-1859","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido SONY HT-S40R Negro","https://www.ktronix.com/barra-sonido-sony-ht-s40r-negro/p/4548736121836","","Barra de Sonido SONY HT-S40R Negro","$999.900
                                            Hoy","Sonido envolvente real, gracias a los parlantes posteriores","4.9","15 Opiniones","/medias/4548736121836-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMzQ4fGltYWdlL2pwZWd8aGY2L2g4Yi8xMzM0NDE2MDYxMjM4Mi80NTQ4NzM2MTIxODM2XzAwMV82MFd4NjBIfDk3ZDRjYmI2MzI5M2Y4ZjNlNzlkYWVkYzViZThhNzg5ZjcwNmE1ZmFjODc0YzM4MjNjNjI3ZjFhNjY4YTIyMWQ"
"1681669803-1860","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante LG XBOOM GO XG7QBK Negro","https://www.ktronix.com/parlante-lg-xboom-go-xg7qbk-negro/p/8806091793065","","Parlante LG XBOOM GO XG7QBK Negro","$649.900
                                            Hoy","Audio óptimo que se adapta desde meditación hasta fiesta","4.9","9 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091793065-001.jpg?context=bWFzdGVyfGltYWdlc3wxNTM0fGltYWdlL2pwZWd8aGQyL2hmOS8xMzQ3OTk3MTUyMDU0Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE3OTMwNjVfMDAxLmpwZ3xlY2M0OTYzOGIxNzZhM2FhN2E5Yzk5MGRmMTA4YzEwMjE0ZmMyY2RkYWNkYTEzMWMwZmE1ZTQ4YjdjNTM2Yjlm"
"1681669808-1861","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Subwoofer BOSE Module 500 Negro","https://www.ktronix.com/subwoofer-bose-module-500-negro/p/017817781824","","Subwoofer BOSE Module 500 Negro","$2.599.900
                                            Hoy","Conexión inalámbrica a la barra de sonido","4.9","9 Opiniones","/medias/017817781824-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMjE2fEFsa29zdG8tT3JpZ2luYWxGb3JtYXR8aDhkL2hiYS8xMzMzMzU5ODQwNDYzOC8wMTc4MTc3ODE4MjRfMDAxXzYwV3g2MEh8NDE2MjcxY2JkZGI1YTRhYzE4MTA0NzI0NDcyNDE0YjY1NmNhMjNkMzJjMjQwZmU5NjAyOTNkMDFhYmZjNWZiMg"
"1681669813-1862","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante BOSE SoundLink Flex Negro","https://www.ktronix.com/parlante-bose-soundlink-flex-negro/p/017817832014","","Parlante BOSE SoundLink Flex Negro","$799.900
                                            Hoy","Bose PositionIQ: detecta la orientación del parlante","5.0","50 Opiniones","/medias/017817832014-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODE4fGltYWdlL2pwZWd8aW1hZ2VzL2hhNC9oZjUvMTE0NDUwNjUxODczNTguanBnfDExYzdiYjAyMTcyZjcwYThhMWM4Zjc5MjkwNzUxMmVlZWRiMzA3MGQxMmQzMjhlZjVjZGY5NWNkMGJlMTY1NWY"
"1681669818-1863","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente PANASONIC UA70 1700 Watts Negro Torre de Sonido","https://www.ktronix.com/minicomponente-panasonic-ua70-1700-watts-negro-torre-sonido/p/885170332041","","Minicomponente PANASONIC UA70 1700 Watts Negro Torre de Sonido","$1.599.900
                                            Hoy","Diseño hexagonal: ofrece campo sonido increíblemente amplio","4.9","29 Opiniones","/medias/885170332041-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjE4fGltYWdlL2pwZWd8aW1hZ2VzL2hhMS9oZDAvMTE1Njg5OTc0OTg5MTAuanBnfDRjOWRhMTY5MGMwOWJhNjE5YjhiMmZmZWMyYWRkZDI0ZDA5NGVjY2ZiMDVmYzUzMjc3Y2JhN2VlZTY5ODNlYWY"
"1681669822-1864","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante SONOS Five Negro","https://www.ktronix.com/parlante-sonos-five-negro/p/878269009894","","Parlante SONOS Five Negro","$2.999.900
                                            Hoy","3 Woofers de alta excursión, ofrece frecuencias bajas claras","5.0","13 Opiniones","/medias/878269009894-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMjQ1fGltYWdlL2pwZWd8aW1hZ2VzL2gzMi9oYzMvOTU2NTk0MDc3Njk5MC5qcGd8MTdjYjhiNDgzODA5NTRjMTQ4ZWNhMjAwNGZjZjEyNmRlY2U3ZjZjMzY4M2Q5YjNkN2ExZjYwODY3MDliM2ViNA"
"1681669827-1865","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante BOSE Sdlink RevolveII Negro","https://www.ktronix.com/parlante-bose-sdlink-revolveii-negro/p/017817834315","","Parlante BOSE Sdlink RevolveII Negro","$1.159.900
                                            Hoy","La carcasa de aluminio es resistente al agua y polvo (IP55).","4.8","42 Opiniones","/medias/017817834315-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNjQxfGltYWdlL2pwZWd8aW1hZ2VzL2hmZi9oYjEvMTMzMjk5NDY5MDI1NTguanBnfDgyMDM5NDJmZmY3MTkxYmIyODUxYTQ4MzA4ZjFhYjQ5NWU0ZTUwNDEwYTVlOTMzMjhiYzBkYjc2OTc2YWI0MTI"
"1681669832-1866","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido KALLEY K-ABS120W Negro","https://www.ktronix.com/barra-sonido-kalley-k-abs120w-negro/p/7705946780063","","Barra de Sonido KALLEY K-ABS120W Negro","$512.900
                                            Hoy","Excelente calidad de sonido de 120W","4.9","14 Opiniones","/medias/7705946780063-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxNzc0fGltYWdlL2pwZWd8aW1hZ2VzL2gzMS9oYzcvMTA3NTU0MjgyMjA5NTguanBnfDNiMmViYmFlNjg5MjZmNzA5ODg3MGVhMjQ3OGUwMWU1OTdiZDgxZWM2MmRmYjAxNjZmNzgwYWQyNWQ2YjQ5ZmE"
"1681669837-1867","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente PANASONIC AKX520 650 Watts Negro Equipo de Sonido","https://www.ktronix.com/minicomponente-panasonic-akx520-650-watts-negro-equipo-sonido/p/885170354289","","Minicomponente PANASONIC AKX520 650 Watts Negro Equipo de Sonido","$749.900
                                            Hoy","Amplificador digital de 2 canales, sonido claro y dinámico","4.7","48 Opiniones","/medias/885170354289-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMTYwfGltYWdlL2pwZWd8aW1hZ2VzL2g4Ni9oNmIvOTEwNzA3NDcxMTU4Mi5qcGd8YzA4ZTU2OWEyNTY1YTQ1MDQ1Mzk1YmUyMjhiZDAzOGI1ZDY1NzBiYTMxMzdjMWQ0ZjhiMDY0NzNmYWMwZWFiZQ"
"1681669842-1868","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlantes BOSE 251 Negros","https://www.ktronix.com/parlantes-bose-251-negros/p/017817263559","","Parlantes BOSE 251 Negros","$1.799.900
                                            Hoy","Probados para soportar temperaturas extremas","4.5","8 Opiniones","/medias/017817263559-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTc0fGltYWdlL2pwZWd8aGJhL2hmYy8xMzQxOTMwMDQyMTY2Mi8wMTc4MTcyNjM1NTlfMDAxXzYwV3g2MEh8NmIwY2I4NTQxNzhhZTljMjRkMTg1YTQwYzIwZGY0MjIzZTcyMDhlYWNmMDllNjQ2NWJhZTMxZjRkNDgwMTBmNg"
"1681669847-1869","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido SAMSUNG HW-T400/ZL Negro","https://www.ktronix.com/barra-sonido-samsung-hw-t400-zl-negro/p/8806090482571","","Barra de Sonido SAMSUNG HW-T400/ZL Negro","$229.900
                                            Hoy","One control: Maneja TV y Barra con un solo control","4.8","98 Opiniones","/medias/8806090482571-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxMDMyfGltYWdlL2pwZWd8aW1hZ2VzL2g1Yy9oMGEvMTA1OTI4NTYwMTQ4NzguanBnfGU0MWI5M2MzZGU4NjNiZDljNjg4MDFlZGZkMDZlMmNiMzI3ODg3YmRjZTFjNzQ0MDgxOTliMWUxNTk1ODNkNDA"
"1681669852-1870","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente SAMSUNG MX-T70 1500 Watts Negro Torre de Sonido","https://www.ktronix.com/minicomponente-samsung-mx-t70-1500-watts-negro-torre-sonido/p/8806090226717","","Minicomponente SAMSUNG MX-T70 1500 Watts Negro Torre de Sonido","$1.199.900
                                            Hoy","Sistema de audio bidireccional para un sonido envolvente","4.7","105 Opiniones","/medias/8806090226717-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMDQ3fGltYWdlL2pwZWd8aW1hZ2VzL2g3Yi9oMjcvMTA1OTI4MjA3ODkyNzguanBnfDdlMmJmYzFmOGU2ZDA3NmE3Y2FhYTI1NWE3ZGRmNWRmNjJkNjMwZGM5OTdhZjNjMzNkMmZiMzk4MjM3MDEzNDE"
"1681669857-1871","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante KALLEY K-SPK50BL2 Negro","https://www.ktronix.com/parlante-kalley-k-spk50bl2-negro/p/7705946643092","","Parlante KALLEY K-SPK50BL2 Negro","$316.900
                                            Hoy","Disfruta de tu música favorita: Bluetooth, entrada USB y entrada Auxiliar (RCA)","4.5","100 Opiniones","/medias/7705946643092-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNTk2fGltYWdlL2pwZWd8aW1hZ2VzL2hhNC9oNWYvOTM4NDYwODcyNzA3MC5qcGd8ODdjYTc5ZGUxMDNkZGJjMTBmODMxY2UxNzA5NmY4MjIwZWU0NjcwOWVhOTQxYzViYTYzN2NlN2JhY2MxMDRlZg"
"1681669862-1872","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente LG CL88 2900 Watts Negro Equipo de Sonido","https://www.ktronix.com/minicomponente-lg-cl88-2900-watts-negro-equipo-sonido/p/8806091676702","","Minicomponente LG CL88 2900 Watts Negro Equipo de Sonido","$1.569.900
                                            Hoy","2900W de pontencia con excelente fidelidad de sonido","4.9","11 Opiniones","/medias/8806091676702-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyODA1fGltYWdlL2pwZWd8aW1hZ2VzL2g5OS9oYzcvMTI0MDYwMTAxODM3MTAuanBnfDA4NmIxOWY0YjNjMWFlNGVlZDE0MTAxYTZiNTliZDM2Yzk2NWIxZWMwZmNiMDk1NDQxMmE5ZjA0ZTM2ODlkM2U"
"1681669867-1873","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante BOSE Home Speaker Negro","https://www.ktronix.com/parlante-bose-home-speaker-negro/p/017817801799","","Parlante BOSE Home Speaker Negro","$2.099.900
                                            Hoy","Conectividad versátil: Wi-Fi, Bluetooth y Apple AirPlay 2","4.4","56 Opiniones","/medias/017817801799-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxODY2fGltYWdlL2pwZWd8aW1hZ2VzL2g2Yi9oZjEvOTM1NzU4MDUwMTAyMi5qcGd8OTFkNjZmMTY1NzFhMzU3ODYzZWUzZmE2ZGVjMTk2ZGFkMjQyMWU3ODk2MDVkZmE1MjNkNDM5ZWM0MmY5NzExNA"
"1681669871-1874","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente LG XBOOM RN5 500 Watts Negro Torre de Sonido","https://www.ktronix.com/minicomponente-lg-xboom-rn5-500-watts-negro-torre-sonido/p/8806098719914","","Minicomponente LG XBOOM RN5 500 Watts Negro Torre de Sonido","$899.900
                                            Hoy","Super Bass Boost, un potente sonido que todos escuharan","4.8","72 Opiniones","/medias/8806098719914-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wxOTE2fGltYWdlL2pwZWd8aW1hZ2VzL2g0Yy9oMTYvOTc3ODE0NjI0NjY4Ni5qcGd8MGVkODI5MTk4ZTdlM2QwMGZmODBhYzNlMzYyMTNjMDU4MmZhMWJhODliNzMwNjJjMTE3ZjEzOTMyMjk1YmU3Yw"
"1681669876-1875","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Minicomponente SONY MHC-V73D 550 Watts Negro Torre de Sonido","https://www.ktronix.com/minicomponente-sony-mhc-v73d-550-watts-negro-torre-sonido/p/4548736108011","","Minicomponente SONY MHC-V73D 550 Watts Negro Torre de Sonido","$2.399.900
                                            Hoy","Panel antisalpicaduras para mayor seguridad y duración","4.9","44 Opiniones","/medias/4548736108011-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNzU3fGltYWdlL2pwZWd8aW1hZ2VzL2hhNi9oZDYvOTc3NDE0NDY4NDA2Mi5qcGd8YTk2YTY3ZTk0ZDVhNjAzYjdiMzljNmVlYzczZTMxMTQ3ZDQ0MjFiNWNiYTQwN2U5Njc3NTIxY2MyZGQ0YzdlOA"
"1681669880-1876","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Parlante JBL Inalámbrico Bluetooth Boombox 2 80W Negro","https://www.ktronix.com/parlante-jbl-inalambrico-bluetooth-boombox-2-80w-negro/p/6925281967955","","Parlante JBL Inalámbrico Bluetooth Boombox 2 80W Negro","$1.899.900
                                            Hoy","La batería integrada permite cargar otros dispositivos","5.0","15 Opiniones","/medias/6925281967955-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMzI2fGltYWdlL2pwZWd8aW1hZ2VzL2g2OC9oOTAvMTE0MDM0NDgzNTI3OTguanBnfDhjZjM5NjAwYTQ2NThmMjhmOGQzMmI5NDliZWRjMjAxMmJjN2YwMTUyZjAzNDAzNjFlMDI5MjRjYjc4MDFlM2Y"
"1681669885-1877","https://www.ktronix.com/audio/audio-hogar/c/BI_112_KTRON","Barra de Sonido LG S90QY Negro","https://www.ktronix.com/barra-sonido-lg-s90qy-negro/p/8806091764843","","Barra de Sonido LG S90QY Negro","$2.999.900
                                            Hoy","Con Triple canal superior: Escenario sonoro más amplio","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091764843-001.jpg?context=bWFzdGVyfGltYWdlc3w5NDZ8aW1hZ2UvanBlZ3xoZjcvaDFlLzEzNDc5OTY1NjIyMzAyLzYwV3g2MEhfbWFzdGVyL2hvdGZvbGRlci90cmFuc2Zlci9pbmNvbWluZy9kZXBvc2l0L2h5YnJpcy1pbnRlcmZhY2VzL0lOL21lZGlhL3Byb2R1Y3QvODgwNjA5MTc2NDg0M18wMDEuanBnfGRmZTgxMDFmZjBkMjA1Mzk4N2UzMGNhZmIwNGYzYmQxZDBhMjIwZDkxNjdmNWUzOTA2MjcxMTk3MThjZGNhMTI"
