web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681682265-2749","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV SONY 75"" Pulgadas 189 cm KD-75X80J 4K-UHD LED Smart TV Google","https://www.ktronix.com/tv-sony-75-pulgadas-189-cm-kd-75x80j-4k-uhd-led-smart-tv-google/p/4548736127715","","TV SONY 75"" Pulgadas 189 cm KD-75X80J 4K-UHD LED Smart TV Google","$5.999.900
                                            Hoy","Google TV , + 7000 apps de entretenimiento en un solo lugar","5.0","4 Opiniones","/medias/4548736127715-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyOTc2fGltYWdlL2pwZWd8aW1hZ2VzL2g4Mi9oYWQvMTE0MDE1Mjg1NDEyMTQuanBnfDgwMTQ0MTk3MTQzMGNjYWFlOTIwNzEwYzUyZDYxOGViNTFlMmUyNDEyOTYwMWM5M2Q5YTRkNTg1NmNiZDgyNDE"
"1681682270-2750","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV TCL 65"" Pulgadas 164 cm 65C935 4K-UHD MINI LED Smart TV Google","https://www.ktronix.com/tv-tcl-65-pulgadas-164-cm-65c935-4k-uhd-mini-led-smart-tv-google/p/6921732806323","","TV TCL 65"" Pulgadas 164 cm 65C935 4K-UHD MINI LED Smart TV Google","$6.499.900
                                            Hoy","Maximiza la calidad de tu contenido con su pantalla MiniLED","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6921732806323-001.jpg?context=bWFzdGVyfGltYWdlc3w0OTkwfGltYWdlL2pwZWd8aDUzL2g5MC8xMzYzMjIwNjczMzM0Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5MjE3MzI4MDYzMjNfMDAxLmpwZ3wyNmRhMGEzNDZmMDE3MTgxNjU5YWEyYjU5NzIyYzJmNDE1NGRlNTRiN2FmMTk4ZjE4YTBjYTA1OTg4MTdiNjRi"
"1681682274-2751","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV TCL 75"" Pulgadas 190 cm 75C935 4K-UHD MINI LED Smart TV Google","https://www.ktronix.com/tv-tcl-75-pulgadas-190-cm-75c935-4k-uhd-mini-led-smart-tv-google/p/6921732806330","","TV TCL 75"" Pulgadas 190 cm 75C935 4K-UHD MINI LED Smart TV Google","$8.999.900
                                            Hoy","Maximiza la calidad de tu contenido con su pantalla MiniLED","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6921732806330-001.jpg?context=bWFzdGVyfGltYWdlc3wzMjg4fGltYWdlL2pwZWd8aDczL2g4MC8xMzYzMjIxMjA0MTc1OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5MjE3MzI4MDYzMzBfMDAxLmpwZ3xkZmYwMDY1YWY0YzZkMmYxY2M5ZTM1YzZlYTkwNjU4NjIxZDI1NzllOTMxY2M4OWY1YTM3NmUyZGUwOTRkMTkx"
"1681682279-2752","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV KALLEY 75 Pulgadas 190 cm ATV75UHDSQV 4K-UHD QLED Smart TV Android","https://www.ktronix.com/tv-kalley-75-pulgadas-190-cm-atv75uhdsqv-4k-uhd-qled-smart-tv-android/p/7705946476324","","TV KALLEY 75 Pulgadas 190 cm ATV75UHDSQV 4K-UHD QLED Smart TV Android","$3.649.900
                                            Hoy","Colores increíbles con la tecnología QLED y Dolby Vision","5.0","6 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705946476324-001.jpg?context=bWFzdGVyfGltYWdlc3wzMTcxfGltYWdlL2pwZWd8aGZjL2gyNi8xMzY4NjkxMjcxMjczNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDU5NDY0NzYzMjRfMDAxLmpwZ3wzMzU1ZDg0MDhmNzUxZWNlZWI1NGVkYzRjNTIyOGRlNjViYmQ5MmU1YjZkYjM2YWY2YmRkNDE3M2M5MDVmZjli"
"1681682284-2753","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV KALLEY 55 Pulgadas 139 cm K-ATV55UHDQW 4K-UHD QLED Smart TV Android","https://www.ktronix.com/tv-kalley-55-pulgadas-139-cm-k-atv55uhdqw-4k-uhd-qled-smart-tv-android/p/7705946477154","","TV KALLEY 55 Pulgadas 139 cm K-ATV55UHDQW 4K-UHD QLED Smart TV Android","$1.799.900
                                            Hoy","Sistema Android TV: última versión 11, el más completo.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705946477154-001.jpg?context=bWFzdGVyfGltYWdlc3wzMjE2fGltYWdlL2pwZWd8aDhhL2hjMi8xMzc0NTExNDk3MjE5MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDU5NDY0NzcxNTRfMDAxLmpwZ3w0ZDZhMzJhOTcwYzk0ZWEwOTMyMjNjYjc0ZjExMzExZDM0OTYzYzMzZmExM2Q4MTRlZmNjYThmZThhZDY5Yzk0"
"1681682289-2754","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV HYUNDAI 55""Pulgadas 139.7 cm HYLED5524G4KM 4K-UHD LED Smart TV Google","https://www.ktronix.com/tv-hyundai-55pulgadas-1397-cm-hyled5524g4km-4k-uhd-led-smart-tv-google/p/7707138009846","","TV HYUNDAI 55""Pulgadas 139.7 cm HYLED5524G4KM 4K-UHD LED Smart TV Google","$1.839.900
                                            Hoy","Chromecast incluído para compartir contenido","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7707138009846-001.jpg?context=bWFzdGVyfGltYWdlc3w2MDgwfGltYWdlL2pwZWd8aDQ4L2g0YS8xMzc1MjM0MDQ4MDAzMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDcxMzgwMDk4NDZfMDAxLmpwZ3w5MTRhNDQ1YWJiNTQ2OTJkZmVkNzEwNWZjMmVjNTQ0NWQyODI3NjJkYTQzMmExMTkwZDc3ZTFjNzcwMzc2ZTBj"
"1681682293-2755","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV HYUNDAI 50""Pulgadas 127 cm HYLED5020G4KM 4K-UHD LED Smart TV Google","https://www.ktronix.com/tv-hyundai-50pulgadas-127-cm-hyled5020g4km-4k-uhd-led-smart-tv-google/p/7707138053986","","TV HYUNDAI 50""Pulgadas 127 cm HYLED5020G4KM 4K-UHD LED Smart TV Google","$1.549.900
                                            Hoy","Chromecast incluído para compartir contenido","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7707138053986-001.jpg?context=bWFzdGVyfGltYWdlc3w1NTIyfGltYWdlL2pwZWd8aGMxL2hlMS8xMzc1MjM1MTA5Njg2Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDcxMzgwNTM5ODZfMDAxLmpwZ3xjMDc4NWM1MTk0MGRkNzI3YTczY2EyYzkxNDJlNzc5N2UyMjViMDI1ZGVhOGU4ZDc1YTAyNTI2NjY5YTc2NmZi"
"1681682308-2756","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 75"" Pulgadas 189 cm 75QNED90SPA 4K-UHD MINI LED Smart TV","https://www.ktronix.com/tv-lg-75-pulgadas-189-cm-75qned90spa-4k-uhd-mini-led-smart-tv/p/8806091412751","","TV LG 75"" Pulgadas 189 cm 75QNED90SPA 4K-UHD MINI LED Smart TV","$9.999.900
                                            Hoy","NanoCell más Quantum Dot logra colores impresionantes","5.0","1 Opinión","/medias/8806091412751-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMzg1fGltYWdlL2pwZWd8aW1hZ2VzL2g2Mi9oZTAvMTA4MDY2NjIwMzc1MzQuanBnfDJjZTQ0NzAyODkzMTIyNTJhMzkzNGIxZWIxNDU0ZDYwMTQ2NzBmZTEwYmFiMWIzYmU0MDAzOTFmZmMyOWFjMTU"
"1681682322-2757","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 75"" Pulgadas 189 cm 75QNED99SPA 8K MINI LED Smart TV","https://www.ktronix.com/tv-lg-75-pulgadas-189-cm-75qned99spa-8k-mini-led-smart-tv/p/8806091493439","","TV LG 75"" Pulgadas 189 cm 75QNED99SPA 8K MINI LED Smart TV","$15.999.900
                                            Hoy","NanoCell más Quantum Dot logra colores impresionantes","5.0","1 Opinión","/medias/8806091493439-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNDk5fGltYWdlL2pwZWd8aW1hZ2VzL2gxYy9oYWUvMTA4MDY2ODM0MDIyNzAuanBnfDZiMmVhYzU5YThkN2E5OTc4MmQxZWRhNjZiOTU5ODczMjUyMTE3NmQyZmM5NGRkMjhkYmRlMmVmYzQ2MmI2NGI"
"1681682327-2758","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 77"" Pulgadas 195 Cm OLED77Z2PSA 8K OLED Smart TV","https://www.ktronix.com/tv-lg-77-pulgadas-195-cm-oled77z2psa-8k-oled-smart-tv/p/8806091669995","","TV LG 77"" Pulgadas 195 Cm OLED77Z2PSA 8K OLED Smart TV","$39.999.900
                                            Hoy","OLED realismo y diseño único por su tecnología de pixeles","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091669995-001.jpg?context=bWFzdGVyfGltYWdlc3wzNjkxfGltYWdlL2pwZWd8aGM3L2g2Mi8xMzczMzcwNDg5MjQ0Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE2Njk5OTVfMDAxLmpwZ3w0ZjY1YzMyODU4YTc5ZDM3YzJiYzNkMjhkYTQyOGFiMGM0MGJlYjZjYjU0NTQ5YjBlMTVhYTU5NGMxMTUyMjk5"
"1681682333-2759","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 83"" Pulgadas 211 cm OLED83C2PSA 4K-UHD OLED Smart TV","https://www.ktronix.com/tv-lg-83-pulgadas-211-cm-oled83c2psa-4k-uhd-oled-smart-tv/p/8806091672773","","TV LG 83"" Pulgadas 211 cm OLED83C2PSA 4K-UHD OLED Smart TV","$23.999.900
                                            Hoy","OLED realismo único por su tecnología de pixel autoluminoso","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091672773-001.jpg?context=bWFzdGVyfGltYWdlc3wzOTIwfGltYWdlL2pwZWd8aDZhL2gzYi8xMzcyODkyMjAwOTYzMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE2NzI3NzNfMDAxLmpwZ3w2MDliMTNlM2E2NWYxYjNiMzBhYTcxNGQwZGEzMmQ3NTU5ZGVkMzdiMWMxMGM0MWUxMjc5NTNiNTE2M2U5YTc0"
"1681682338-2760","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 42"" Pulgadas 107 cm 42LX3QPSA 4K-UHD OLED Smart TV","https://www.ktronix.com/tv-lg-42-pulgadas-107-cm-42lx3qpsa-4k-uhd-oled-smart-tv/p/8806091931085","","TV LG 42"" Pulgadas 107 cm 42LX3QPSA 4K-UHD OLED Smart TV","$11.999.900
                                            Hoy","Nivel de curvatura ideal para mejorar tu experiencia gamer","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091931085-001.jpg?context=bWFzdGVyfGltYWdlc3wzMzE3fGltYWdlL2pwZWd8aGI5L2hlZi8xMzc1ODM5OTQ0NzA3MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE5MzEwODVfMDAxLmpwZ3xiYTg5ZjdlZjhiMjlhN2I2OTIwMjI4MjIyYzU2N2ExODI3NmFlZDQ5NWRjOTgyMGZjNzI5ZGEzNDVlYTJlN2I4"
"1681682344-2761","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV SAMSUNG 85"" Pulgadas 215,9 cm QN85QN800B 8K NEO QLED MINI LED Smart TV","https://www.ktronix.com/tv-samsung-85-pulgadas-2159-cm-qn85qn800b-8k-neo-qled-mini-led-smart-tv/p/8806094069235","","TV SAMSUNG 85"" Pulgadas 215,9 cm QN85QN800B 8K NEO QLED MINI LED Smart TV","$21.999.900
                                            Hoy","Escala tu contenido a la máxima resolución existente en 8K.","4.0","2 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094069235-001.jpg?context=bWFzdGVyfGltYWdlc3w1MTg3fGltYWdlL2pwZWd8aDg3L2hlNS8xMzU4NzgwOTUwMTIxNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQwNjkyMzVfMDAxLmpwZ3wzODBiMzA2OGYyZDIzYWQ5MGFiMjk5YjZiNGEwNTdkOTIxMWIwZjk5YWRhNmQ3ZDkxYmRkN2I2NTRkZDEzMzRh"
"1681682349-2762","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 24"" Pulgadas 60 cm 24TL520V-WD HD LED","https://www.ktronix.com/tv-lg-24-pulgadas-60-cm-24tl520v-wd-hd-led/p/8806098432516","","TV LG 24"" Pulgadas 60 cm 24TL520V-WD HD LED","$749.900
                                            Hoy","Flicker Safe: reduce al mínimo el nivel de parpadeo","4.6","21 Opiniones","/medias/8806098432516-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1NjkwfGltYWdlL2pwZWd8aW1hZ2VzL2g0ZS9oNjIvMTE0NDUzODM3NTc4NTQuanBnfDFmMzJlNmJiZmI4MTgyNTVjM2U4YWQ0YTNhY2RmOGQ2NTE4NDIzMmFiMzY0Y2UwNDAwZjYxYjhlYTM5ZTQxMjc"
"1681682354-2763","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 23.6"" Pulgadas 60 cm 24TQ520S-PS HD LED Smart TV","https://www.ktronix.com/tv-lg-236-pulgadas-60-cm-24tq520s-ps-hd-led-smart-tv/p/8806091913197","","TV LG 23.6"" Pulgadas 60 cm 24TQ520S-PS HD LED Smart TV","$899.900
                                            Hoy","Altavoces estéreo de 5W para un sonido envolvente y real","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091913197-001.jpg?context=bWFzdGVyfGltYWdlc3wyODk0fGltYWdlL2pwZWd8aDE1L2g2My8xMzczMzY4NDA4NDc2Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE5MTMxOTdfMDAxLmpwZ3w1N2YwYzJhOTZiZjY0NjRiZjc1OTAzYWNkZjMwYmU5YTJlN2NhMDFhMmQ2ZWM3YTE5MmQ2Y2JiZDA1YzdlYjUy"
"1681682360-2764","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV CHALLENGER 24"" Pulgadas 60 cm LED24H2T2 HD LED","https://www.ktronix.com/tv-challenger-24-pulgadas-60-cm-led24h2t2-hd-led/p/7705191042930","","TV CHALLENGER 24"" Pulgadas 60 cm LED24H2T2 HD LED","$519.900
                                            Hoy","Graba tu programa favorito con TDT + USB","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705191042930-001.jpg?context=bWFzdGVyfGltYWdlc3wzMDAwfGltYWdlL2pwZWd8aDU3L2hlNy8xMzcwNTg4NjE3MTE2Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDUxOTEwNDI5MzBfMDAxLmpwZ3wxY2ViZmZmZjk5M2FiYmVlZGYxNTgwMThhMzI5NzI4NDIwODk2MzNhNmVmN2ZlYzkyYzM5NTA1ZDEyMDFjNTdj"
"1681682365-2765","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV KALLEY 55 Pulgadas 139 cm ATV55UHDW 4K-UHD LED Smart TV Android","https://www.ktronix.com/tv-kalley-55-pulgadas-139-cm-atv55uhdw-4k-uhd-led-smart-tv-android/p/7705946476263","","TV KALLEY 55 Pulgadas 139 cm ATV55UHDW 4K-UHD LED Smart TV Android","$1.649.900
                                            Hoy","Sistema Android TV versión 11, el más completo y versátil","4.9","105 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705946476263-001.jpg?context=bWFzdGVyfGltYWdlc3w0ODIwfGltYWdlL2pwZWd8aGE1L2gyMi8xMzY1MDg5NjI4OTgyMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDU5NDY0NzYyNjNfMDAxLmpwZ3xiYjRjYmMwN2U5MzgwODQwYmFkYjhlZGZlZDM4NjcyODA1NGYyYTAxMmNiMGMzNDIxZDIwNDRiYWY0MDM1M2Zi"
"1681682371-2766","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV KALLEY 70"" Pulgadas 177 Cm K-ATV70UHDE 4K-UHD LED Smart TV Android","https://www.ktronix.com/tv-kalley-70-pulgadas-177-cm-k-atv70uhde-4k-uhd-led-smart-tv-android/p/7705946476522","","TV KALLEY 70"" Pulgadas 177 Cm K-ATV70UHDE 4K-UHD LED Smart TV Android","$2.599.900
                                            Hoy","Sistema Android TV versión 9, el más completo y versátil","4.7","19 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7705946476522-001.jpg?context=bWFzdGVyfGltYWdlc3w1MjA1fGltYWdlL2pwZWd8aGZmL2hiZC8xMzY4NjUzMTgxNzUwMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDU5NDY0NzY1MjJfMDAxLmpwZ3xhNTQzMzNjNGJjOTAzODVlZGNhZjU2NTY2MzFhODk4MTRlNzMwMjMxNDJhNGFlNDBkMTcyZWQ0ZGFiZDY5NGU4"
"1681682376-2767","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 27"" Pulgadas 68.6 cm 27TQ625S-PS FHD IPS Smart TV","https://www.ktronix.com/tv-lg-27-pulgadas-686-cm-27tq625s-ps-fhd-ips-smart-tv/p/8806091913296","","TV LG 27"" Pulgadas 68.6 cm 27TQ625S-PS FHD IPS Smart TV","$999.900
                                            Hoy","Altavoces estéreo de 5W para un sonido envolvente y real","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091913296-001.jpg?context=bWFzdGVyfGltYWdlc3wyOTE5fGltYWdlL2pwZWd8aGJmL2g0Ny8xMzczMzY4OTM5MzE4Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE5MTMyOTZfMDAxLmpwZ3w3MjdmZTMyZTRlN2FiZGY5YTRkN2ZiZmUxNTIzYWY2NTE0NzZiMWE2OTYyZWY1Y2I5M2IyNjA4ZDVmMTg5ZTlj"
"1681682381-2768","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 55"" Pulgadas 139 cm 55QNED85SQA 4K-UHD MINI LED Smart TV","https://www.ktronix.com/tv-lg-55-pulgadas-139-cm-55qned85sqa-4k-uhd-mini-led-smart-tv/p/8806091644985","","TV LG 55"" Pulgadas 139 cm 55QNED85SQA 4K-UHD MINI LED Smart TV","$4.199.900
                                            Hoy","Panel MiniLed con QuantumDot + Nanocell para mejor calidad","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091644985-001.jpg?context=bWFzdGVyfGltYWdlc3wyNDYyfGltYWdlL2pwZWd8aDUxL2hjOC8xMzYzNzcwNjgwOTM3NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE2NDQ5ODVfMDAxLmpwZ3wzYTNmM2U0OWI4YWJkODE0YTQyMjJkNGQ0MzhmODEyZmUxZWIwOTZhYmUxN2FiYWFjZmU3NGZjOWI3NjJmNDRk"
"1681682386-2769","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV PHILIPS 43"" Pulgadas 108 cm 43PFT6917/57 FHD LED Smart TV Android","https://www.ktronix.com/tv-philips-43-pulgadas-108-cm-43pft6917-57-fhd-led-smart-tv-android/p/8718863035344","","TV PHILIPS 43"" Pulgadas 108 cm 43PFT6917/57 FHD LED Smart TV Android","$2.399.900
                                            Hoy","Asistente de voz integrado en el control remoto","4.9","25 Opiniones","/medias/8718863035344-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1MDUyfGltYWdlL2pwZWd8aDNkL2hiMS8xMzQ1MDgzMDQ3OTM5MC84NzE4ODYzMDM1MzQ0XzAwMV82MFd4NjBIfGIwYzI1NTNlZjMxMzc4ZWZmZTBlOTUwYTI0Njg2ZjAxNTRiODVmOGRlM2IyNzM0ZTY0YzYyYWYyYThmZDI1MTk"
"1681682391-2770","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV SAMSUNG 50"" Pulgadas 127 cm QN50QN90AA 4K-UHD NEO QLED MINI LED Smart TV","https://www.ktronix.com/tv-samsung-50-pulgadas-127-cm-qn50qn90aa-4k-uhd-neo-qled-mini-led-smart-tv/p/8806092529458","","TV SAMSUNG 50"" Pulgadas 127 cm QN50QN90AA 4K-UHD NEO QLED MINI LED Smart TV","$2.999.900
                                            Hoy","Contraste perfecto en 4K que revela detalles antes ocultos","4.8","12 Opiniones","/medias/8806092529458-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNzk1fGltYWdlL2pwZWd8aW1hZ2VzL2g4Mi9oZWQvMTA4MDE1NjgyMTkxNjYuanBnfDdkY2ZmMjM4ZWQ5OTJkMjIyNWM3OTYyZWJmZGZjMTNkZjhiYzZjMDZmMWZjOGExMDYwYjM2M2NhOGY0OGFiODg"
"1681682395-2771","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV LG 55"" Pulgadas 139 cm 55QNED80SQA 4K-UHD NanoCell Smart TV","https://www.ktronix.com/tv-lg-55-pulgadas-139-cm-55qned80sqa-4k-uhd-nanocell-smart-tv/p/8806091638052","","TV LG 55"" Pulgadas 139 cm 55QNED80SQA 4K-UHD NanoCell Smart TV","$3.539.900
                                            Hoy","Fusiona tecnologías QuantumDot + Nanocell para mejorar color","5.0","30 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806091638052-001.jpg?context=bWFzdGVyfGltYWdlc3wzMTA4fGltYWdlL2pwZWd8aGRhL2hlNC8xMzYzNzcwMjY4MDYwNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTE2MzgwNTJfMDAxLmpwZ3xkMTFlYWNiMmRlYWMxN2VjN2Y5YTJiNGZiYjgyMjAyNTIyZjhiZmYzYjgzMjE2ZWY3ZWMwYjUxODRiZTMwNTBm"
"1681682400-2772","https://www.ktronix.com/tv-video/televisores/c/BI_120_KTRON","TV PHILIPS 55"" Pulgadas 139 cm 55PUT7906/57 4K-UHD LED Smart TV Android","https://www.ktronix.com/tv-philips-55-pulgadas-139-cm-55put7906-57-4k-uhd-led-smart-tv-android/p/8718863030158","","TV PHILIPS 55"" Pulgadas 139 cm 55PUT7906/57 4K-UHD LED Smart TV Android","$3.499.900
                                            Hoy","Ambilight: Proyecta luces creando un ambiente envolvente","4.7","10 Opiniones","/medias/8718863030158-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NjQ4fGltYWdlL2pwZWd8aGVmL2g2Yy8xMzQ1MDgyOTI5OTc0Mi84NzE4ODYzMDMwMTU4XzAwMV82MFd4NjBIfDM2MzkzZTVmMjY1ZDJiOTlmZGE3N2NkMzIxZGJkY2U2MjgxNzNhZTU3MDBmNzE0YzYxMTBkNjZmZDhiMDVhYzM"
